Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Department_department""), Departamento)",Chrome 113.0.0.0,,,2023-05-23 17:43:10,2023-05-23 17:43:12,"1,393s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/button_Submit""))",Chrome 113.0.0.0,,,2023-05-23 17:43:12,2023-05-23 17:43:13,"0,831s",PASSED
"setText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/input_Add_searchBox""), TextoaBuscar)",Chrome 113.0.0.0,,,2023-05-23 17:43:13,2023-05-23 17:43:15,"2,112s",PASSED
"click(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/svg""))",Chrome 113.0.0.0,,,2023-05-23 17:43:15,2023-05-23 17:43:16,"1,242s",PASSED
"textoBuscado = getText(findTestObject(""Object Repository/Variables_simples/Page_DEMOQA/div_alejandro""), CONTINUE_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-23 17:43:16,2023-05-23 17:43:17,"0,952s",PASSED
delay(DelayCorto),Chrome 113.0.0.0,,,2023-05-23 17:43:17,2023-05-23 17:43:18,"1,032s",PASSED
"verifyMatch(TextoaBuscar, TextoaBuscar, true)",Chrome 113.0.0.0,,,2023-05-23 17:43:18,2023-05-23 17:43:18,"0,010s",PASSED
closeBrowser(),Chrome 113.0.0.0,,,2023-05-23 17:43:18,2023-05-23 17:43:19,"1,184s",PASSED
Start listener action : sampleAfterTestCase,Chrome 113.0.0.0,,,2023-05-23 17:43:19,2023-05-23 17:43:19,"0,002s",PASSED
Start listener action : addFailedTCToList,Chrome 113.0.0.0,,,2023-05-23 17:43:19,2023-05-23 17:43:19,"0,024s",PASSED
Video,Chrome 113.0.0.0,,,2023-05-23 17:43:21,2023-05-23 17:43:21,"0,001s",PASSED
